pkt_rate,bytes_per_sec,num_flows,avg_burst_norm,max_burst_norm,std_burst,mean_inter_pkt,std_inter_pkt,downlink_ratio,pkt_size_bin_0,pkt_size_bin_1,pkt_size_bin_2,pkt_size_bin_3,pkt_size_bin_4,label,genre
1.64696522512955,598.417328345252,10,8.1913745870669,21.8583850167014,10.955899576812,0.618421386789393,2.63433007296683,0.633757005604484,0.685185185185185,0.0925925925925925,0.037037037037037,0.185185185185185,0,music,psychedelic_rock
1.98081893876595,785.033718853354,10,10.1723243432,28.2711351875947,15.9647999120014,0.509604357323557,3.06356574626453,0.630594727161251,0.663551401869159,0.0654205607476635,0.0467289719626168,0.224299065420561,0,music,psychedelic_rock
1.64410173065429,758.12151832214,8,8.81499809468651,22.5046901357347,10.4057163615615,0.617179498952978,2.79764491742921,0.749410692397146,0.652173913043478,0.0144927536231884,0.0434782608695652,0.289855072463768,0,music,psychedelic_rock
2.43799514137222,945.062837916191,10,8.40518626593929,24.2002122968924,16.1175222344408,0.413562950023935,2.71282561755255,0.669436691195128,0.710743801652893,0.0743801652892562,0.0330578512396694,0.173553719008264,0.0082644628099173,music,psychedelic_rock
1.20855424632389,156.421449595635,8,2.18679231891827,4.96460958889553,1.54027561806056,0.891083772365864,1.76791439802933,0.464128035320088,0.714285714285714,0.285714285714286,0,0,0,music,psychedelic_rock
3.23536054622201,1502.79556135152,12,10.9753118398367,24.7267650257457,23.1148956779791,0.310969224790247,3.1617991959575,0.631724533865686,0.631901840490798,0.0736196319018405,0.0490797546012269,0.245398773006135,0,music,psychedelic_rock
3.24794974625121,1361.47833884613,12,4.15810594499624,10.7760287979816,8.28257420953425,0.309532989155163,2.00606466141321,0.663629672867548,0.634408602150538,0.0913978494623656,0.053763440860215,0.21505376344086,0.0053763440860215,music,psychedelic_rock
2.75072441847685,1242.9229188547,10,7.53812122303722,15.2687051155988,13.0518772375202,0.367140009851739,2.09872490294728,0.629065503699364,0.598039215686275,0.088235294117647,0.0490196078431372,0.264705882352941,0,music,psychedelic_rock
4.45612113078328,1788.76341254437,12,2.68651327467938,9.64964791979108,9.67555303487156,0.225700131778059,1.51738164275459,0.650723152260563,0.716763005780347,0.0520231213872832,0.0462427745664739,0.179190751445087,0.0057803468208092,music,psychedelic_rock
3.26824099443316,1642.77528355369,14,6.52368894785829,17.4405743325198,15.0893038402228,0.307875454055597,3.14881225540354,0.538825234253153,0.59375,0.0625,0.0625,0.26875,0.0125,music,psychedelic_rock
1.92733435225084,678.811747754061,10,5.60235904839709,12.9712833535104,6.63823657361322,0.525102555033672,2.85955412905174,0.56613148555011,0.678571428571429,0.0952380952380952,0.0476190476190476,0.178571428571429,0,music,psychedelic_rock
3.99707667602911,1701.85275950765,10,5.84529756564831,19.5142616271973,20.4569778350402,0.251472443649449,2.02434313499572,0.55228482643991,0.623711340206186,0.0824742268041237,0.056701030927835,0.237113402061856,0,music,psychedelic_rock
3.4069943751065,1329.1063612221,10,7.43568393256929,21.4265102793773,19.7702076648454,0.295566383775298,2.45997951745578,0.495923526060951,0.631944444444444,0.104166666666667,0.0555555555555555,0.208333333333333,0,music,psychedelic_rock
2.1777972146678,714.839250327051,10,6.23240610983016,12.3978485316038,7.30260340516008,0.464013044457687,3.39087678797434,0.648916251467742,0.708333333333333,0.0833333333333333,0.0416666666666666,0.15625,0.0104166666666666,music,psychedelic_rock
1.52939936905112,416.25949389846,8,6.92673883249518,15.0385834239423,6.69589134749811,0.664230047710358,2.94108601295213,0.682071301452437,0.78125,0.0625,0.03125,0.125,0,music,psychedelic_rock
4.54407219366507,2418.90208383644,8,6.97259667840525,21.5665587656426,26.0297807079762,0.221023738902548,1.63359817262546,0.315347331782769,0.556521739130435,0.0826086956521739,0.0347826086956521,0.326086956521739,0,music,psychedelic_rock
154.759689359855,163404.564888854,10,9.18593528569081,14.6097475986955,611.695500808073,0.0064623811775614,0.330595242833727,0.0553319572195288,0.163570931042489,0.0162526120269329,0.0304156025075458,0.789528674251219,0.0002321801718133,music,psychedelic_rock
16.2836904254837,12417.4724728608,8,8.27776054423319,22.2308328481531,115.666116972683,0.0615327466832529,0.533761642771354,0.171533272344186,0.343873517786561,0.0691699604743083,0.0691699604743083,0.517786561264822,0,music,classical
2.92459588522759,1042.17030952058,10,3.51854512024124,9.91589988431623,7.67145336100894,0.344707481260222,1.7060606646905,0.661144680562156,0.701612903225807,0.064516129032258,0.032258064516129,0.193548387096774,0.0080645161290322,music,classical
6.4750481365108,3980.18858273777,8,12.5059916131226,33.3588253625549,68.4401122970569,0.154950393746231,1.46387074484222,0.219019290964441,0.455445544554455,0.0759075907590759,0.0891089108910891,0.37953795379538,0,music,classical
22.1113186387148,19872.909260261,8,15.286664395536,36.1805649437513,254.507301862827,0.0452727183482751,0.633424912092896,0.103081182005564,0.275181723779855,0.0373831775700934,0.0342679127725856,0.653167185877466,0,music,classical
15.7228360825985,12269.7833854528,8,9.41644865536598,20.1617569714947,95.900341900756,0.0636887635154045,0.864874984906808,0.138247105409654,0.349726775956284,0.0628415300546448,0.0423497267759562,0.543715846994536,0.0013661202185792,music,classical
21.2314379070667,17679.3587209077,10,10.6435571140854,27.459280080411,177.841794960215,0.0471575452529422,0.810515960467625,0.167607800240183,0.325980392156863,0.0563725490196078,0.0392156862745098,0.57843137254902,0,music,classical
18.4050198475883,15574.9464838571,10,14.7219464551356,37.9787691503952,219.429758535479,0.0543904983177386,0.562963627465828,0.126874835266827,0.31005291005291,0.056084656084656,0.0264550264550264,0.606349206349206,0.001058201058201,music,classical
1.62348828485193,553.094740556385,8,10.4262096784003,30.7978816148711,15.6140809557528,0.623562047510971,2.37832442439563,0.604918384879725,0.634146341463415,0.158536585365854,0.048780487804878,0.158536585365854,0,music,classical
1.90539434264307,726.93867388515,8,7.49992915420453,20.4682039445446,11.7492444462285,0.533429442859087,2.57778261840704,0.648177898029932,0.645161290322581,0.0967741935483871,0.0483870967741935,0.209677419354839,0,music,classical
2.18192766401006,809.75186071997,8,9.82478711073214,23.8321374524541,14.9428258582377,0.462194321519237,2.88162078099179,0.545026379548491,0.680672268907563,0.0672268907563025,0.042016806722689,0.201680672268908,0.0084033613445378,music,classical
2.09352403147969,699.671531501883,8,10.6077345355884,26.2714920741207,14.8811118606789,0.482212668373471,4.03605889657636,0.544543555580647,0.669811320754717,0.10377358490566,0.0660377358490566,0.150943396226415,0.0094339622641509,music,classical
1.44856711220985,494.283289066271,8,10.7057079904835,24.1618076960246,12.0697352266076,0.701471836336197,4.16314809311567,0.604689026375773,0.682539682539683,0.111111111111111,0.0317460317460317,0.174603174603175,0,music,classical
2.29738232254996,867.955180886981,8,7.30169054150107,17.8463983106184,11.174846823373,0.439235080372204,2.91971097590971,0.605207935902327,0.681818181818182,0.1,0.0545454545454545,0.163636363636364,0,music,classical
1.55089691744675,547.762850595744,10,6.73042942426855,16.7644926671232,7.09479165854764,0.6521153179082,3.00271078085864,0.626487243112553,0.674157303370787,0.101123595505618,0.0337078651685393,0.179775280898876,0.0112359550561797,music,classical
1.85332506448821,922.931812958448,8,10.6302445689629,28.0576791391744,15.9170454537176,0.546670367843226,3.75869153474061,0.498422219324553,0.558441558441558,0.0909090909090909,0.0519480519480519,0.298701298701299,0,music,classical
3.67985225128365,1572.14228276125,10,7.12242168155441,21.4682532355592,22.7133290365819,0.273598680690843,1.84010983484812,0.447920291001107,0.594594594594595,0.108108108108108,0.054054054054054,0.243243243243243,0,music,classical
13.4929764458677,11642.0964201961,8,15.6514003495355,39.0573571453462,167.846480243654,0.0742227549361615,1.1678034272038,0.127427800084258,0.294205052005944,0.0460624071322436,0.050520059435364,0.609212481426449,0,music,hiphop
9.43277399298835,6794.25500803971,8,12.4062554921842,30.1077922794615,84.2908294381843,0.106258754377012,1.45398791273243,0.180314990926055,0.391203703703704,0.0856481481481481,0.0416666666666666,0.481481481481481,0,music,hiphop
20.1111399716195,18447.3674788779,8,14.2261880598904,33.0662508907221,209.472975878622,0.0497873522408029,0.692424198596088,0.0992937463230476,0.255754475703325,0.0370843989769821,0.0460358056265984,0.661125319693095,0,music,hiphop
83.3928415334756,88699.1860911804,8,13.7270373544616,27.9640309302074,784.17471971048,0.0119947902441558,0.434602200696983,0.0631847126391766,0.161867486720716,0.0164942689404528,0.0259994408722393,0.795638803466592,0,music,hiphop
3.29931092348838,1588.40033063641,10,7.25518372573693,19.70108350118,17.8690856106544,0.305011906201326,2.57881071739343,0.360688718189894,0.566037735849057,0.0817610062893081,0.0817610062893081,0.264150943396226,0.0062893081761006,music,hiphop
94.3774592339228,98734.39254218,12,12.5815409347221,30.3356333518558,775.79564302502,0.0105976344087554,0.361137566597454,0.0674062370107591,0.170905210741597,0.0208073981860216,0.0291659256624577,0.778410101369376,0.0007113640405477,music,hiphop
9.7002088457882,8123.76767304214,10,13.9131127892388,33.2982521443593,103.644189941927,0.103348290324211,1.07727087033508,0.155259639521069,0.316708229426434,0.0399002493765586,0.0448877805486284,0.598503740648379,0,music,hiphop
2.07951049460857,1068.89028381296,8,11.8195832298733,31.7382384802166,20.8627489470781,0.485998171441098,2.4553455350197,0.401609633224796,0.557894736842105,0.0947368421052631,0.0105263157894736,0.336842105263158,0,music,hiphop
3.29596049142307,1562.44890217879,8,12.6869247813177,31.8571779829391,32.5619110990713,0.305568850040436,2.89948194977298,0.422225879325564,0.588652482269504,0.0851063829787234,0.0354609929078014,0.290780141843972,0,music,hiphop
6.13445636991542,4458.70968278967,8,14.7998325949284,36.352039455955,69.853730634981,0.163579649395413,2.11305465606397,0.198025269692555,0.423611111111111,0.0486111111111111,0.0243055555555555,0.503472222222222,0,music,hiphop
2.70257103691554,957.851750350937,8,7.31423563314391,21.8310635295408,16.7205004042739,0.373235573975936,1.92159149521822,0.630603458760003,0.689655172413793,0.0862068965517241,0.0258620689655172,0.198275862068966,0,music,hiphop
5.81882255669695,4573.9794322232,8,17.6202628419001,37.8083362839101,70.6755625416413,0.172527386806905,1.97704722083988,0.11525648577609,0.361867704280156,0.0544747081712062,0.0155642023346303,0.568093385214008,0,music,hiphop
